yearBuilt,url,longitude,homeStatus,real estate provider,paymentPeriod,isListed,relaxed,postal_code,title,address,facts and features,currency,commute,price,latitude,city,homeType,state,bedrooms,bathrooms,area
-1,https://www.zillow.com/homedetails/21807-64th-Ave-APT-1-Bayside-NY-11364/2080980476_zpid/,-73.758669,FOR_RENT,,,,False,11364,Apartment for rent,"21807 64th Ave APT 1, Bayside, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$1,850/mo",40.746812,Bayside,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/6985-229th-St-2-Oakland-Gardens-NY-11364/2080991332_zpid/,-73.745479,FOR_RENT,,,,False,11364,Apartment for rent,"6985 229th St # 2, Oakland Gardens, NY 11364","3 bds, 2.0 ba ,None sqft",USD,,"$2,400/mo",40.743258,Oakland Gardens,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/229th-St-Oakland-Gardens-NY-11364/2080991609_zpid/,-73.7455,FOR_RENT,,,,False,11364,House for rent,"229th St, Oakland Gardens, NY 11364","0 bds, 1.0 ba ,750 sqft",USD,,"$1,650/mo",40.74305,Oakland Gardens,SINGLE_FAMILY,NY,0,1.0,750
1965,https://www.zillow.com/homedetails/(undisclosed-Address)-Flushing-NY-11364/2125447207_zpid/,-73.755218,FOR_RENT,,,,False,11364,House for rent,"(undisclosed Address), Flushing, NY 11364","3 bds, 2.5 ba ,None sqft",USD,,"$3,200/mo",40.75275,Flushing,SINGLE_FAMILY,NY,3,2.5,
,"https://www.zillow.com/b/22111-69th-Ave-Flushing-NY/40.743884,-73.753547_ll/",-73.753547,,,,,False,,For Rent,"22111 69th Ave, Flushing, NY"," bds,  ba , sqft",,,,40.743884,,,,,,
1935,https://www.zillow.com/homedetails/5028-212th-St-Bayside-Hills-NY-11364/32083515_zpid/,-73.768031,FOR_RENT,,,,False,11364,House for rent,"5028 212th St, Bayside Hills, NY 11364","3 bds, 2.0 ba ,1688 sqft",USD,,"$3,300/mo",40.752466,Bayside Hills,SINGLE_FAMILY,NY,3,2.0,1688
1955,https://www.zillow.com/homedetails/21610-77th-Ave-3-Oakland-Gardens-NY-11364/2098648426_zpid/,-73.75651,FOR_RENT,,,,False,11364,Apartment for rent,"21610 77th Ave # 3, Oakland Gardens, NY 11364","1 bds, 1.0 ba ,700 sqft",USD,,"$1,750/mo",40.73709,Oakland Gardens,APARTMENT,NY,1,1.0,700
,https://www.zillow.com/b/21302-73rd-ave-oakland-gardens-ny-5YG5zc/,-73.757793,,,,,False,,For Rent,"21302 73rd Ave, Oakland Gardens, NY"," bds,  ba , sqft",,,,40.745857,,,,,,
-1,https://www.zillow.com/homedetails/6787-224th-St-A-Bayside-NY-11364/2083134194_zpid/,-73.751263,FOR_RENT,,,,False,11364,Apartment for rent,"6787 224th St # A, Bayside, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$1,995/mo",40.745219,Bayside,APARTMENT,NY,2,1.0,
,"https://www.zillow.com/b/22402-59th-Ave-Flushing-NY/40.750856,-73.75389_ll/",-73.75389,,,,,False,,For Rent,"22402 59th Ave, Flushing, NY"," bds,  ba , sqft",,,,40.750856,,,,,,
-1,https://www.zillow.com/homedetails/22116-67th-Ave-Oakland-Gardens-NY-11364/2081089625_zpid/,-73.753937,FOR_RENT,,,,False,11364,Apartment for rent,"22116 67th Ave, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$2,200/mo",40.745333,Oakland Gardens,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/48th-Ave-Flushing-NY-11364/2081281283_zpid/,-73.77709,FOR_RENT,,,,False,11364,Apartment for rent,"48th Ave, Flushing, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.75264,Flushing,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/5720-226th-St-1-Oakland-Gardens-NY-11364/2081025020_zpid/,-73.753254,FOR_RENT,,,,False,11364,Apartment for rent,"5720 226th St # 1, Oakland Gardens, NY 11364","1 bds, 1.0 ba ,800 sqft",USD,,"$1,700/mo",40.752587,Oakland Gardens,MULTI_FAMILY,NY,1,1.0,800
-1,https://www.zillow.com/homedetails/22436-64th-Ave-Oakland-Gardens-NY-11364/2087061512_zpid/,-73.762242,FOR_RENT,,,,False,11364,Townhouse for rent,"22436 64th Ave, Oakland Gardens, NY 11364","2 bds, 1.0 ba ,None sqft",USD,,"$1,925/mo",40.745824,Oakland Gardens,TOWNHOUSE,NY,2,1.0,
-1,https://www.zillow.com/homedetails/226th-St-Oakland-Gardens-NY-11364/2081305595_zpid/,-73.75282,FOR_RENT,,,,False,11364,Apartment for rent,"226th St, Oakland Gardens, NY 11364","3 bds, 2.0 ba ,1300 sqft",USD,,"$2,650/mo",40.75254,Oakland Gardens,APARTMENT,NY,3,2.0,1300
-1,https://www.zillow.com/homedetails/6466-230th-St-1-Bayside-NY-11364/2081053825_zpid/,-73.747125,FOR_RENT,,,,False,11364,Apartment for rent,"6466 230th St # 1, Bayside, NY 11364","2 bds, 1.0 ba ,1080 sqft",USD,,"$2,300/mo",40.747712,Bayside,APARTMENT,NY,2,1.0,1080
1950,https://www.zillow.com/homedetails/22606-56th-Ave-G1-Flushing-NY-11364/2081049845_zpid/,-73.753773,FOR_RENT,,,,False,11364,Townhouse for rent,"22606 56th Ave # G1, Flushing, NY 11364","1 bds, 1.0 ba ,750 sqft",USD,,"$1,800/mo",40.754183,Flushing,TOWNHOUSE,NY,1,1.0,750
-1,https://www.zillow.com/homedetails/216-77th-Ave-3-Bayside-NY-11364/2081050281_zpid/,-73.754103,FOR_RENT,,,,False,11364,Apartment for rent,"216 77th Ave # 3, Bayside, NY 11364","1 bds, 1.0 ba ,None sqft",USD,,"$1,750/mo",40.737733,Bayside,APARTMENT,NY,1,1.0,
1950,https://www.zillow.com/homedetails/22606-56th-Ave-Bayside-NY-11364/2099541215_zpid/,-73.75465,FOR_RENT,,,,False,11364,House for rent,"22606 56th Ave, Bayside, NY 11364","1 bds, 1.0 ba ,750 sqft",USD,,"$1,800/mo",40.75446,Bayside,SINGLE_FAMILY,NY,1,1.0,750
,https://www.zillow.com/b/5042-202nd-st-oakland-gardens-ny-97fdXF/,-73.776939,,,,,False,,For Rent,"5042 202nd St, Oakland Gardens, NY"," bds,  ba , sqft",,,,40.749581,,,,,,
1984,https://www.zillow.com/homedetails/(undisclosed-Address)-Flushing-NY-11365/2121977514_zpid/,-73.806236,FOR_RENT,,,,False,11365,Townhouse for rent,"(undisclosed Address), Flushing, NY 11365","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,500/mo",40.72837,Flushing,TOWNHOUSE,NY,3,2.0,1200
-1,https://www.zillow.com/homedetails/171st-St-Fresh-Meadows-NY-11365/2080924121_zpid/,-73.79823,FOR_RENT,,,,False,11365,Apartment for rent,"171st St, Fresh Meadows, NY 11365","4 bds, 2.0 ba ,None sqft",USD,,"$2,600/mo",40.73845,Fresh Meadows,MULTI_FAMILY,NY,4,2.0,
-1,https://www.zillow.com/homedetails/163rd-St-Fresh-Meadows-NY-11365/2080925706_zpid/,-73.80624,FOR_RENT,,,,False,11365,Apartment for rent,"163rd St, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,None sqft",USD,,"$2,400/mo",40.72837,Fresh Meadows,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/162nd-St-Fresh-Meadows-NY-11365/2080925727_zpid/,-73.80852,FOR_RENT,,,,False,11365,Apartment for rent,"162nd St, Fresh Meadows, NY 11365","2 bds, 2.0 ba ,1080 sqft",USD,,"$2,100/mo",40.73038,Fresh Meadows,APARTMENT,NY,2,2.0,1080
-1,https://www.zillow.com/homedetails/49th-Ave-Fresh-Meadows-NY-11365/2080926417_zpid/,-73.78304,FOR_RENT,,,,False,11365,House for rent,"49th Ave, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,None sqft",USD,,"$2,500/mo",40.75013,Fresh Meadows,SINGLE_FAMILY,NY,3,2.0,
-1,https://www.zillow.com/homedetails/18902-64th-Ave-APT-2I-Fresh-Meadows-NY-11365/2080927289_zpid/,-73.789135,FOR_RENT,,,,False,11365,Apartment for rent,"18902 64th Ave APT 2I, Fresh Meadows, NY 11365","1 bds, 1.0 ba ,None sqft",USD,,"$1,750/mo",40.737923,Fresh Meadows,APARTMENT,NY,1,1.0,
-1,https://www.zillow.com/homedetails/6700-192nd-St-APT-904-Fresh-Meadows-NY-11365/2081402028_zpid/,-73.779918,FOR_RENT,,,,False,11365,Apartment for rent,"6700 192nd St APT 904, Fresh Meadows, NY 11365","2 bds, 2.0 ba ,None sqft",USD,,"$2,695/mo",40.737425,Fresh Meadows,APARTMENT,NY,2,2.0,
-1,https://www.zillow.com/homedetails/56th-Ave-Flushing-NY-11365/2080934806_zpid/,-73.78379,FOR_RENT,,,,False,11365,House for rent,"56th Ave, Flushing, NY 11365","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,500/mo",40.74543,Flushing,SINGLE_FAMILY,NY,3,2.0,1200
-1,https://www.zillow.com/homedetails/5010-195th-St-2-Flushing-NY-11365/2080935708_zpid/,-73.784603,FOR_RENT,,,,False,11365,Apartment for rent,"5010 195th St # 2, Flushing, NY 11365","2 bds, 1.0 ba ,800 sqft",USD,,"$1,850/mo",40.748601,Flushing,APARTMENT,NY,2,1.0,800
1955,https://www.zillow.com/homedetails/4965-175th-Pl-Flushing-NY-11365/32050966_zpid/,-73.793254,FOR_RENT,,,,False,11365,Apartment for rent,"4965 175th Pl, Flushing, NY 11365","4 bds, 4.0 ba ,1480 sqft",USD,,"$3,680/mo",40.745046,Flushing,MULTI_FAMILY,NY,4,4.0,1480
-1,https://www.zillow.com/homedetails/5835-Utopia-Pkwy-APT-3D-Fresh-Meadows-NY-11365/2080936788_zpid/,-73.792606,FOR_RENT,,,,False,11365,Apartment for rent,"5835 Utopia Pkwy APT 3D, Fresh Meadows, NY 11365","1 bds, 1.0 ba ,None sqft",USD,,"$1,500/mo",40.740076,Fresh Meadows,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/190th-St-Fresh-Meadows-NY-11365/2080957954_zpid/,-73.78598,FOR_RENT,,,,False,11365,Apartment for rent,"190th St, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,450/mo",40.74483,Fresh Meadows,APARTMENT,NY,3,2.0,1200
1950,https://www.zillow.com/homedetails/6504-181st-St-Flushing-NY-11365/32077665_zpid/,-73.79195,FOR_RENT,,,,False,11365,Apartment for rent,"6504 181st St, Flushing, NY 11365","3 bds, 2.0 ba ,1430 sqft",USD,,"$3,100/mo",40.736502,Flushing,APARTMENT,NY,3,2.0,1430
1940,https://www.zillow.com/homedetails/159th-St-Flushing-NY-11365/2080949734_zpid/,-73.80939,FOR_RENT,,,,False,11365,House for rent,"159th St, Flushing, NY 11365","2 bds, 1.0 ba ,None sqft",USD,,"$2,200/mo",40.73884,Flushing,SINGLE_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/160th-St-Flushing-NY-11365/2080952752_zpid/,-73.80844,FOR_RENT,,,,False,11365,Apartment for rent,"160th St, Flushing, NY 11365","2 bds, 1.0 ba ,1000 sqft",USD,,"$2,150/mo",40.73881,Flushing,APARTMENT,NY,2,1.0,1000
,"https://www.zillow.com/b/6506-161st-St-Flushing-NY/40.736663,-73.807899_ll/",-73.807899,,,,,False,,For Rent,"6506 161st St, Flushing, NY"," bds,  ba , sqft",,,,40.736663,,,,,,
,https://www.zillow.com/b/19821-49th-ave-fresh-meadows-ny-6vCN/,-73.780666,,,,,False,,For Rent,"19821 49th Ave, Flushing, NY"," bds,  ba , sqft",,,,40.751044,,,,,,
-1,https://www.zillow.com/homedetails/174th-St-Flushing-NY-11365/2082890316_zpid/,-73.7955,FOR_RENT,,,,False,11365,Apartment for rent,"174th St, Flushing, NY 11365","4 bds, 2.0 ba ,None sqft",USD,,"$2,600/mo",40.73878,Flushing,APARTMENT,NY,4,2.0,
-1,https://www.zillow.com/homedetails/5947-160th-St-3-Fresh-Meadows-NY-11365/2081036686_zpid/,-73.80813,FOR_RENT,,,,False,11365,Apartment for rent,"5947 160th St # 3, Fresh Meadows, NY 11365","2 bds, 1.0 ba ,1000 sqft",USD,,"$2,100/mo",40.739202,Fresh Meadows,APARTMENT,NY,2,1.0,1000
1950,https://www.zillow.com/homedetails/17416-68th-Ave-1-Fresh-Meadows-NY-11365/2081029478_zpid/,-73.795174,FOR_RENT,,,,False,11365,Apartment for rent,"17416 68th Ave # 1, Fresh Meadows, NY 11365","1 bds, 1.0 ba ,420 sqft",USD,,"$1,800/mo",40.733327,Fresh Meadows,MULTI_FAMILY,NY,1,1.0,420
,https://www.zillow.com/b/5627-fresh-meadow-ln-fresh-meadows-ny-97fj4q/,-73.796171,,,,,False,,For Rent,"5627 Fresh Meadow Ln, Fresh Meadows, NY"," bds,  ba , sqft",,,,40.742249,,,,,,
-1,https://www.zillow.com/homedetails/19302-56th-Ave-2-Fresh-Meadows-NY-11365/2080996525_zpid/,-73.784402,FOR_RENT,,,,False,11365,Apartment for rent,"19302 56th Ave # 2, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,1200 sqft",USD,,"$2,500/mo",40.745001,Fresh Meadows,APARTMENT,NY,3,2.0,1200
1925,https://www.zillow.com/homedetails/15912-65th-Ave-Flushing-NY-11365/32071507_zpid/,-73.808979,FOR_RENT,,,,False,11365,House for rent,"15912 65th Ave, Flushing, NY 11365","3 bds, 1.0 ba ,1984 sqft",USD,,"$2,700/mo",40.736735,Flushing,SINGLE_FAMILY,NY,3,1.0,1984
1970,https://www.zillow.com/homedetails/6114-170th-St-Flushing-NY-11365/32073727_zpid/,-73.799383,FOR_RENT,,,,False,11365,House for rent,"6114 170th St, Flushing, NY 11365","3 bds, 1.0 ba ,950 sqft",USD,,"$2,450/mo",40.737819,Flushing,SINGLE_FAMILY,NY,3,1.0,950
-1,https://www.zillow.com/homedetails/59-Avenue-160-St-Flushing-NY-11365/2081002517_zpid/,-73.794606,FOR_RENT,,,,False,11365,Townhouse for rent,"59 Avenue 160 St, Flushing, NY 11365","2 bds, 1.0 ba ,900 sqft",USD,,"$2,150/mo",40.739888,Flushing,TOWNHOUSE,NY,2,1.0,900
-1,https://www.zillow.com/homedetails/193rd-St-Fresh-Meadows-NY-11365/2081007089_zpid/,-73.78559,FOR_RENT,,,,False,11365,Apartment for rent,"193rd St, Fresh Meadows, NY 11365","3 bds, 3.5 ba ,None sqft",USD,,"$3,500/mo",40.74494,Fresh Meadows,APARTMENT,NY,3,3.5,
-1,https://www.zillow.com/homedetails/Fresh-Meadow-Ln-Fresh-Meadows-NY-11365/2081280883_zpid/,-73.79394,FOR_RENT,,,,False,11365,Apartment for rent,"Fresh Meadow Ln, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,None sqft",USD,,"$2,550/mo",40.73916,Fresh Meadows,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/189th-St-Flushing-NY-11365/2081391064_zpid/,-73.7859,FOR_RENT,,,,False,11365,House for rent,"189th St, Flushing, NY 11365","1 bds, 1.0 ba ,600 sqft",USD,,"$1,500/mo",40.74137,Flushing,SINGLE_FAMILY,NY,1,1.0,600
-1,https://www.zillow.com/homedetails/Utopia-Pkwy-Flushing-NY-11365/2081016227_zpid/,-73.79421,FOR_RENT,,,,False,11365,House for rent,"Utopia Pkwy, Flushing, NY 11365","3 bds, 1.0 ba ,1200 sqft",USD,,"$2,300/mo",40.73453,Flushing,SINGLE_FAMILY,NY,3,1.0,1200
-1,https://www.zillow.com/homedetails/17201-65th-Ave-APT-2-Fresh-Meadows-NY-11365/2081104581_zpid/,-73.797266,FOR_RENT,,,,False,11365,Apartment for rent,"17201 65th Ave APT 2, Fresh Meadows, NY 11365","3 bds, 1.0 ba ,1000 sqft",USD,,"$2,450/mo",40.736706,Fresh Meadows,APARTMENT,NY,3,1.0,1000
-1,https://www.zillow.com/homedetails/5311-193rd-St-2-Flushing-NY-11365/2081305379_zpid/,-73.784971,FOR_RENT,,,,False,11365,Apartment for rent,"5311 193rd St # 2, Flushing, NY 11365","4 bds, 3.0 ba ,1200 sqft",USD,,"$3,000/mo",40.746452,Flushing,APARTMENT,NY,4,3.0,1200
1940,https://www.zillow.com/homedetails/7046-175th-St-Flushing-NY-11365/32075398_zpid/,-73.795387,FOR_RENT,,,,False,11365,House for rent,"7046 175th St, Flushing, NY 11365","4 bds, 2.0 ba ,2125 sqft",USD,,"$2,800/mo",40.730047,Flushing,SINGLE_FAMILY,NY,4,2.0,2125
-1,https://www.zillow.com/homedetails/5926-159th-St-1-Flushing-NY-11365/2081048569_zpid/,-73.809608,FOR_RENT,,,,False,11365,Apartment for rent,"5926 159th St # 1, Flushing, NY 11365","3 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.739802,Flushing,APARTMENT,NY,3,1.0,
-1,https://www.zillow.com/homedetails/165th-St-Flushing-NY-11365/2081063655_zpid/,-73.79394,FOR_RENT,,,,False,11365,House for rent,"165th St, Flushing, NY 11365","2 bds, 1.0 ba ,950 sqft",USD,,"$2,000/mo",40.73916,Flushing,SINGLE_FAMILY,NY,2,1.0,950
2007,https://www.zillow.com/homedetails/7104-162nd-St-Flushing-NY-11365/83053325_zpid/,-73.807321,FOR_RENT,,,,False,11365,House for rent,"7104 162nd St, Flushing, NY 11365","2 bds, 1.0 ba ,950 sqft",USD,,"$1,950/mo",40.730163,Flushing,SINGLE_FAMILY,NY,2,1.0,950
1988,https://www.zillow.com/homedetails/19304-Horace-Harding-Expy-APT-3H-Fresh-Meadows-NY-11365/2081332589_zpid/,-73.783396,FOR_RENT,,,,False,11365,Apartment for rent,"19304 Horace Harding Expy APT 3H, Fresh Meadows, NY 11365","1 bds, 1.0 ba ,775 sqft",USD,,"$1,912/mo",40.74149,Fresh Meadows,APARTMENT,NY,1,1.0,775
1980,https://www.zillow.com/homedetails/5911-174th-St-Fresh-Meadows-NY-11365/143513869_zpid/,-73.795912,FOR_RENT,,,,False,11365,Apartment for rent,"5911 174th St, Fresh Meadows, NY 11365","4 bds, 2.0 ba ,1300 sqft",USD,,"$2,595/mo",40.74012,Fresh Meadows,MULTI_FAMILY,NY,4,2.0,1300
-1,https://www.zillow.com/homedetails/199th-St-Flushing-NY-11365/2081082481_zpid/,-73.77966,FOR_RENT,,,,False,11365,Apartment for rent,"199th St, Flushing, NY 11365","3 bds, 1.5 ba ,None sqft",USD,,"$3,800/mo",40.74928,Flushing,APARTMENT,NY,3,1.5,
-1,https://www.zillow.com/homedetails/7168-162nd-St-Fresh-Meadows-NY-11365/2082890711_zpid/,-73.807228,FOR_RENT,,,,False,11365,Apartment for rent,"7168 162nd St, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,None sqft",USD,,"$2,600/mo",40.728603,Fresh Meadows,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/163rd-St-Fresh-Meadows-NY-11365/2081097463_zpid/,-73.80624,FOR_RENT,,,,False,11365,Apartment for rent,"163rd St, Fresh Meadows, NY 11365","3 bds, 2.0 ba ,None sqft",USD,,"$2,200/mo",40.72837,Fresh Meadows,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/78th-Rd-Fresh-Meadows-NY-11366/2080924693_zpid/,-73.80598,FOR_RENT,,,,False,11366,Apartment for rent,"78th Rd, Fresh Meadows, NY 11366","3 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.72205,Fresh Meadows,APARTMENT,NY,3,1.0,
-1,https://www.zillow.com/homedetails/15838-77th-Rd-2-Fresh-Meadows-NY-11366/2103196689_zpid/,-73.809323,FOR_RENT,,,,False,11366,Apartment for rent,"15838 77th Rd # 2, Fresh Meadows, NY 11366","4 bds, 2.0 ba ,1500 sqft",USD,,"$4,000/mo",40.723122,Fresh Meadows,APARTMENT,NY,4,2.0,1500
-1,https://www.zillow.com/homedetails/7334-198th-St-1-Fresh-Meadows-NY-11366/2080972575_zpid/,-73.774168,FOR_RENT,,,,False,11366,Apartment for rent,"7334 198th St # 1, Fresh Meadows, NY 11366","1 bds, 1.0 ba ,500 sqft",USD,,$900/mo,40.734805,Fresh Meadows,MULTI_FAMILY,NY,1,1.0,500
1950,https://www.zillow.com/homedetails/17217-73rd-Ave-Flushing-NY-11366/32075269_zpid/,-73.797143,FOR_RENT,,,,False,11366,House for rent,"17217 73rd Ave, Flushing, NY 11366","3 bds, None ba ,1222 sqft",USD,,"$4,000/mo",40.729432,Flushing,SINGLE_FAMILY,NY,3,,1222
-1,https://www.zillow.com/homedetails/167th-St-Flushing-NY-11366/2081001478_zpid/,-73.80146,FOR_RENT,,,,False,11366,Apartment for rent,"167th St, Flushing, NY 11366","0 bds, 1.0 ba ,None sqft",USD,,"$1,100/mo",40.72432,Flushing,APARTMENT,NY,0,1.0,
-1,https://www.zillow.com/homedetails/15824-75th-Ave-2-Fresh-Meadows-NY-11366/2081014263_zpid/,-73.809751,FOR_RENT,,,,False,11366,Apartment for rent,"15824 75th Ave # 2, Fresh Meadows, NY 11366","2 bds, 1.0 ba ,None sqft",USD,,"$1,850/mo",40.726376,Fresh Meadows,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/Parsons-Blvd-Fresh-Meadows-NY-11366/2081025162_zpid/,-73.81063,FOR_RENT,,,,False,11366,Apartment for rent,"Parsons Blvd, Fresh Meadows, NY 11366","2 bds, 2.0 ba ,1100 sqft",USD,,"$2,400/mo",40.72442,Fresh Meadows,APARTMENT,NY,2,2.0,1100
1950,https://www.zillow.com/homedetails/16412-75th-Rd-Fresh-Meadows-NY-11366/2096650861_zpid/,-73.804417,FOR_RENT,,,,False,11366,Apartment for rent,"16412 75th Rd, Fresh Meadows, NY 11366","3 bds, 2.0 ba ,2352 sqft",USD,,"$2,200/mo",40.72637,Fresh Meadows,APARTMENT,NY,3,2.0,2352
1955,https://www.zillow.com/homedetails/7358-198th-St-Flushing-NY-11366/32079203_zpid/,-73.773874,FOR_RENT,,,,False,11366,Apartment for rent,"7358 198th St, Flushing, NY 11366","0 bds, 1.0 ba ,700 sqft",USD,,"$1,300/mo",40.734183,Flushing,APARTMENT,NY,0,1.0,700
,https://www.zillow.com/b/7508-177th-st-fresh-meadows-ny-BbrHNc/,-73.791644,,,,,False,,For Rent,"7508 177th St, Fresh Meadows, NY"," bds,  ba , sqft",,,,40.727924,,,,,,
-1,https://www.zillow.com/homedetails/7343-197th-St-2-Fresh-Meadows-NY-11366/2082607695_zpid/,-73.774372,FOR_RENT,,,,False,11366,Apartment for rent,"7343 197th St # 2, Fresh Meadows, NY 11366","2 bds, 1.0 ba ,900 sqft",USD,,"$1,900/mo",40.734544,Fresh Meadows,APARTMENT,NY,2,1.0,900
1940,https://www.zillow.com/homedetails/7617-170th-St-Flushing-NY-11366/32076407_zpid/,-73.798732,FOR_RENT,,,,False,11366,House for rent,"7617 170th St, Flushing, NY 11366","3 bds, 1.0 ba ,1848 sqft",USD,,"$2,500/mo",40.725826,Flushing,SINGLE_FAMILY,NY,3,1.0,1848
-1,https://www.zillow.com/homedetails/167th-St-Fresh-Meadows-NY-11366/2081126469_zpid/,-73.8018,FOR_RENT,,,,False,11366,Apartment for rent,"167th St, Fresh Meadows, NY 11366","0 bds, 1.0 ba ,350 sqft",USD,,"$1,300/mo",40.72609,Fresh Meadows,APARTMENT,NY,0,1.0,350
-1,https://www.zillow.com/homedetails/7648-170th-St-Fresh-Meadows-NY-11366/2081129360_zpid/,-73.798981,FOR_RENT,,,,False,11366,Apartment for rent,"7648 170th St, Fresh Meadows, NY 11366","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.725663,Fresh Meadows,MULTI_FAMILY,NY,2,1.0,
1930,https://www.zillow.com/homedetails/16511-Union-Tpke-Flushing-NY-11366/32075732_zpid/,-73.802925,FOR_RENT,,,,False,11366,Apartment for rent,"16511 Union Tpke, Flushing, NY 11366","2 bds, 1.0 ba ,800 sqft",USD,,"$2,400/mo",40.722288,Flushing,APARTMENT,NY,2,1.0,800
-1,https://www.zillow.com/homedetails/Union-Tpke-Fresh-Meadows-NY-11366/2081142182_zpid/,-73.8023,FOR_RENT,,,,False,11366,House for rent,"Union Tpke, Fresh Meadows, NY 11366","5 bds, 3.0 ba ,None sqft",USD,,"$3,500/mo",40.72093,Fresh Meadows,SINGLE_FAMILY,NY,5,3.0,
-1,https://www.zillow.com/homedetails/75th-Rd-Flushing-NY-11366/2081184767_zpid/,-73.80282,FOR_RENT,,,,False,11366,Apartment for rent,"75th Rd, Flushing, NY 11366","3 bds, 2.0 ba ,1060 sqft",USD,,"$2,500/mo",40.72667,Flushing,APARTMENT,NY,3,2.0,1060
1950,https://www.zillow.com/homedetails/7810-Parsons-Blvd-Flushing-NY-11366/32072423_zpid/,-73.810042,FOR_RENT,,,,False,11366,House for rent,"7810 Parsons Blvd, Flushing, NY 11366","3 bds, 1.5 ba ,2824 sqft",USD,,"$2,350/mo",40.721986,Flushing,SINGLE_FAMILY,NY,3,1.5,2824
-1,https://www.zillow.com/homedetails/7707-164th-St-Fresh-Meadows-NY-11366/2109683313_zpid/,-73.804383,FOR_RENT,,,,False,11366,Apartment for rent,"7707 164th St, Fresh Meadows, NY 11366","1 bds, 1.0 ba ,None sqft",USD,,"$1,650/mo",40.724125,Fresh Meadows,APARTMENT,NY,1,1.0,
-1,https://www.zillow.com/homedetails/178th-St-Fresh-Meadows-NY-11366/2081199121_zpid/,-73.79109,FOR_RENT,,,,False,11366,House for rent,"178th St, Fresh Meadows, NY 11366","3 bds, 2.0 ba ,1600 sqft",USD,,"$4,000/mo",40.72895,Fresh Meadows,SINGLE_FAMILY,NY,3,2.0,1600
-1,https://www.zillow.com/homedetails/182nd-St-Fresh-Meadows-NY-11366/2082226285_zpid/,-73.7882,FOR_RENT,,,,False,11366,Apartment for rent,"182nd St, Fresh Meadows, NY 11366","3 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.73135,Fresh Meadows,APARTMENT,NY,3,1.0,
,"https://www.zillow.com/b/18420-Midland-Pkwy-Fresh-Meadows-NY/40.728152,-73.792321_ll/",-73.792321,,,,,False,,For Rent,"18420 Midland Pkwy, Fresh Meadows, NY"," bds,  ba , sqft",,,,40.728152,,,,,,
1963,https://www.zillow.com/homedetails/7840-164th-St-Fresh-Meadows-NY-11366/245366794_zpid/,-73.80466,FOR_RENT,,,,False,11366,Apartment for rent,"7840 164th St, Fresh Meadows, NY 11366","1 bds, 1.0 ba ,825 sqft",USD,,"$1,650/mo",40.72292,Fresh Meadows,APARTMENT,NY,1,1.0,825
-1,https://www.zillow.com/homedetails/7303-182nd-St-Fresh-Meadows-NY-11366/2082226255_zpid/,-73.787922,FOR_RENT,,,,False,11366,Apartment for rent,"7303 182nd St, Fresh Meadows, NY 11366","3 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.730699,Fresh Meadows,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/177th-St-Flushing-NY-11366/2088481038_zpid/,-73.79088,FOR_RENT,,,,False,11366,House for rent,"177th St, Flushing, NY 11366","0 bds, 1.0 ba ,None sqft",USD,,"$1,300/mo",40.72608,Flushing,SINGLE_FAMILY,NY,0,1.0,
1950,https://www.zillow.com/homedetails/7542-189th-St-Flushing-NY-11366/32079767_zpid/,-73.780908,FOR_RENT,,,,False,11366,House for rent,"7542 189th St, Flushing, NY 11366","4 bds, 2.0 ba ,1390 sqft",USD,,"$4,500/mo",40.730208,Flushing,SINGLE_FAMILY,NY,4,2.0,1390
